score,info_tokens,lives,deck,moves_left,fives,fours,threes,twos,num_players,discard,play,tell_colour,tell_value,final_score
7,2,1,18,5,0,0,1,2,4,0,0,0,1,7
7,1,1,18,5,0,0,1,2,4,0,0,0,1,7
7,0,1,18,5,0,0,1,2,4,1,0,0,0,7
7,1,1,17,5,0,0,1,2,4,0,1,0,0,7
0,8,3,40,3,0,0,0,0,2,0,0,0,1,2
0,7,3,40,3,0,0,0,0,2,0,0,0,1,2
0,6,3,40,3,0,0,0,0,2,0,0,0,1,2
0,5,3,40,3,0,0,0,0,2,0,1,0,0,2
1,5,3,39,3,0,0,0,0,2,0,1,0,0,2
2,5,3,38,3,0,0,0,0,2,0,0,1,0,2
2,4,3,38,3,0,0,0,0,2,0,0,1,0,2
2,3,3,38,3,0,0,0,0,2,1,0,0,0,2
2,4,3,37,3,0,0,0,0,2,0,1,0,0,2
2,4,2,36,3,0,0,0,0,2,1,0,0,0,2
2,5,2,35,3,0,0,0,0,2,0,0,1,0,2
2,4,2,35,3,0,0,0,0,2,1,0,0,0,2
2,5,2,34,3,0,0,0,0,2,0,0,1,0,2
2,4,2,34,3,0,0,0,0,2,1,0,0,0,2
2,5,2,33,3,0,0,0,0,2,0,1,0,0,2
2,5,1,32,3,0,0,0,0,2,0,0,0,1,2
2,4,1,32,3,0,0,0,0,2,0,1,0,0,2
0,8,3,40,3,0,0,0,0,2,0,0,0,1,17
0,7,3,40,3,0,0,0,0,2,0,1,0,0,17
1,7,3,39,3,0,0,0,0,2,0,0,0,1,17
1,6,3,39,3,0,0,0,0,2,0,0,0,1,17
1,5,3,39,3,0,0,0,0,2,0,0,1,0,17
1,4,3,39,3,0,0,0,0,2,0,1,0,0,17
2,4,3,38,3,0,0,0,0,2,1,0,0,0,17
2,5,3,37,3,0,0,0,0,2,0,0,0,1,17
2,4,3,37,3,0,0,0,0,2,1,0,0,0,17
2,5,3,36,3,0,0,0,0,2,0,0,1,0,17
2,4,3,36,3,0,0,0,0,2,0,1,0,0,17
3,4,3,35,3,0,0,0,1,2,1,0,0,0,17
3,5,3,34,3,0,0,0,1,2,0,0,0,1,17
3,4,3,34,3,0,0,0,1,2,1,0,0,0,17
3,5,3,33,3,0,0,0,1,2,0,0,1,0,17
3,4,3,33,3,0,0,0,1,2,0,1,0,0,17
4,4,3,32,3,0,0,1,1,2,0,0,0,1,17
4,3,3,32,3,0,0,1,1,2,1,0,0,0,17
4,4,3,31,3,0,0,1,1,2,0,0,1,0,17
4,3,3,31,3,0,0,1,1,2,0,1,0,0,17
5,3,3,30,3,0,0,1,1,2,0,0,0,1,17
5,2,3,30,3,0,0,1,1,2,1,0,0,0,17
5,3,3,29,3,0,0,1,1,2,0,0,0,1,17
5,2,3,29,3,0,0,1,1,2,1,0,0,0,17
5,3,3,28,3,0,0,1,1,2,0,0,1,0,17
5,2,3,28,3,0,0,1,1,2,0,1,0,0,17
6,2,3,27,3,0,0,1,1,2,1,0,0,0,17
6,3,3,26,3,0,0,1,1,2,0,0,0,1,17
6,2,3,26,3,0,0,1,1,2,1,0,0,0,17
6,3,3,25,3,0,0,1,1,2,0,0,1,0,17
6,2,3,25,3,0,0,1,1,2,0,1,0,0,17
7,2,3,24,3,0,1,1,1,2,1,0,0,0,17
7,3,3,23,3,0,1,1,1,2,0,0,0,1,17
7,2,3,23,3,0,1,1,1,2,1,0,0,0,17
7,3,3,22,3,0,1,1,1,2,0,0,1,0,17
7,2,3,22,3,0,1,1,1,2,0,1,0,0,17
8,2,3,21,3,0,1,1,2,2,1,0,0,0,17
8,3,3,20,3,0,1,1,2,2,1,0,0,0,17
8,4,3,19,3,0,1,1,2,2,1,0,0,0,17
8,5,3,18,3,0,1,1,2,2,1,0,0,0,17
8,6,3,17,3,0,1,1,2,2,1,0,0,0,17
8,7,3,16,3,0,1,1,2,2,0,0,0,1,17
8,6,3,16,3,0,1,1,2,2,1,0,0,0,17
8,7,3,15,3,0,1,1,2,2,0,0,1,0,17
8,6,3,15,3,0,1,1,2,2,0,1,0,0,17
9,6,3,14,3,0,1,1,2,2,0,0,0,1,17
9,5,3,14,3,0,1,1,2,2,1,0,0,0,17
9,6,3,13,3,0,1,1,2,2,0,0,1,0,17
9,5,3,13,3,0,1,1,2,2,0,1,0,0,17
10,6,3,12,3,1,1,1,2,2,0,0,0,1,17
10,5,3,12,3,1,1,1,2,2,1,0,0,0,17
10,6,3,11,3,1,1,1,2,2,0,0,0,1,17
10,5,3,11,3,1,1,1,2,2,1,0,0,0,17
10,6,3,10,3,1,1,1,2,2,0,0,0,1,17
10,5,3,10,3,1,1,1,2,2,1,0,0,0,17
10,6,3,9,3,1,1,1,2,2,0,0,1,0,17
10,5,3,9,3,1,1,1,2,2,0,1,0,0,17
11,5,3,8,3,1,1,2,2,2,0,0,1,0,17
11,4,3,8,3,1,1,2,2,2,0,1,0,0,17
12,4,3,7,3,1,1,2,3,2,0,0,0,1,17
12,3,3,7,3,1,1,2,3,2,0,1,0,0,17
13,3,3,6,3,1,1,2,4,2,0,0,1,0,17
13,2,3,6,3,1,1,2,4,2,0,1,0,0,17
14,2,3,5,3,1,1,2,5,2,0,0,0,1,17
14,1,3,5,3,1,1,2,5,2,0,0,0,1,17
14,0,3,5,3,1,1,2,5,2,1,0,0,0,17
14,1,3,4,3,1,1,2,5,2,0,0,1,0,17
14,0,3,4,3,1,1,2,5,2,0,1,0,0,17
15,0,3,3,3,1,1,3,5,2,1,0,0,0,17
15,1,3,2,3,1,1,3,5,2,0,0,0,1,17
15,0,3,2,3,1,1,3,5,2,1,0,0,0,17
15,1,3,1,3,1,1,3,5,2,0,0,1,0,17
15,0,3,1,3,1,1,3,5,2,0,1,0,0,17
16,0,3,0,2,1,2,3,5,2,1,0,0,0,17
16,1,3,0,1,1,2,3,5,2,0,1,0,0,17
0,8,3,30,6,0,0,0,0,5,0,0,0,1,13
0,7,3,30,6,0,0,0,0,5,0,1,0,0,13
1,7,3,29,6,0,0,0,0,5,0,0,0,1,13
1,6,3,29,6,0,0,0,0,5,0,0,1,0,13
1,5,3,29,6,0,0,0,0,5,0,0,0,1,13
1,4,3,29,6,0,0,0,0,5,0,1,0,0,13
2,4,3,28,6,0,0,0,0,5,0,0,0,1,13
2,3,3,28,6,0,0,0,0,5,1,0,0,0,13
2,4,3,27,6,0,0,0,0,5,0,0,0,1,13
2,3,3,27,6,0,0,0,0,5,0,0,1,0,13
2,2,3,27,6,0,0,0,0,5,0,0,1,0,13
2,1,3,27,6,0,0,0,0,5,0,0,0,1,13
2,0,3,27,6,0,0,0,0,5,0,1,0,0,13
3,0,3,26,6,0,0,0,0,5,1,0,0,0,13
3,1,3,25,6,0,0,0,0,5,0,0,0,1,13
3,0,3,25,6,0,0,0,0,5,1,0,0,0,13
3,1,3,24,6,0,0,0,0,5,0,0,1,0,13
3,0,3,24,6,0,0,0,0,5,1,0,0,0,13
3,1,3,23,6,0,0,0,0,5,0,0,1,0,13
3,0,3,23,6,0,0,0,0,5,1,0,0,0,13
3,1,3,22,6,0,0,0,0,5,0,1,0,0,13
4,1,3,21,6,0,0,0,1,5,0,0,1,0,13
4,0,3,21,6,0,0,0,1,5,1,0,0,0,13
4,1,3,20,6,0,0,0,1,5,0,0,0,1,13
4,0,3,20,6,0,0,0,1,5,1,0,0,0,13
4,1,3,19,6,0,0,0,1,5,0,0,0,1,13
4,0,3,19,6,0,0,0,1,5,1,0,0,0,13
4,1,3,18,6,0,0,0,1,5,0,0,1,0,13
4,0,3,18,6,0,0,0,1,5,0,1,0,0,13
5,0,3,17,6,0,0,1,1,5,1,0,0,0,13
5,1,3,16,6,0,0,1,1,5,0,0,0,1,13
5,0,3,16,6,0,0,1,1,5,1,0,0,0,13
5,1,3,15,6,0,0,1,1,5,0,1,0,0,13
6,1,3,14,6,0,1,1,1,5,0,0,0,1,13
6,0,3,14,6,0,1,1,1,5,1,0,0,0,13
6,1,3,13,6,0,1,1,1,5,0,0,0,1,13
6,0,3,13,6,0,1,1,1,5,1,0,0,0,13
6,1,3,12,6,0,1,1,1,5,0,0,0,1,13
6,0,3,12,6,0,1,1,1,5,1,0,0,0,13
6,1,3,11,6,0,1,1,1,5,0,0,0,1,13
6,0,3,11,6,0,1,1,1,5,1,0,0,0,13
6,1,3,10,6,0,1,1,1,5,0,0,0,1,13
6,0,3,10,6,0,1,1,1,5,1,0,0,0,13
6,1,3,9,6,0,1,1,1,5,0,0,1,0,13
6,0,3,9,6,0,1,1,1,5,0,1,0,0,13
7,1,3,8,6,1,1,1,1,5,0,0,0,1,13
7,0,3,8,6,1,1,1,1,5,0,1,0,0,13
8,0,3,7,6,1,1,1,2,5,1,0,0,0,13
8,1,3,6,6,1,1,1,2,5,0,0,1,0,13
8,0,3,6,6,1,1,1,2,5,0,1,0,0,13
9,0,3,5,6,1,1,1,3,5,1,0,0,0,13
9,1,3,4,6,1,1,1,3,5,0,0,0,1,13
9,0,3,4,6,1,1,1,3,5,0,1,0,0,13
10,0,3,3,6,1,1,2,3,5,1,0,0,0,13
10,1,3,2,6,1,1,2,3,5,0,1,0,0,13
11,1,3,1,6,1,2,2,3,5,0,0,0,1,13
11,0,3,1,6,1,2,2,3,5,1,0,0,0,13
11,1,3,0,5,1,2,2,3,5,0,1,0,0,13
12,1,3,0,4,1,2,2,3,5,0,0,0,1,13
12,0,3,0,3,1,2,2,3,5,1,0,0,0,13
12,1,3,0,2,1,2,2,3,5,0,1,0,0,13
13,1,3,0,1,1,2,2,4,5,0,0,1,0,13
0,8,3,35,4,0,0,0,0,3,0,0,0,1,6
0,7,3,35,4,0,0,0,0,3,0,0,0,1,6
0,6,3,35,4,0,0,0,0,3,0,1,0,0,6
1,6,3,34,4,0,0,0,0,3,0,0,0,1,6
1,5,3,34,4,0,0,0,0,3,0,0,0,1,6
1,4,3,34,4,0,0,0,0,3,0,0,0,1,6
1,3,3,34,4,0,0,0,0,3,0,0,0,1,6
1,2,3,34,4,0,0,0,0,3,0,0,1,0,6
1,1,3,34,4,0,0,0,0,3,0,1,0,0,6
2,1,3,33,4,0,0,0,0,3,0,0,0,1,6
2,0,3,33,4,0,0,0,0,3,1,0,0,0,6
2,1,3,32,4,0,0,0,0,3,0,0,1,0,6
2,0,3,32,4,0,0,0,0,3,0,1,0,0,6
2,0,2,31,4,0,0,0,0,3,1,0,0,0,6
2,1,2,30,4,0,0,0,0,3,0,0,0,1,6
2,0,2,30,4,0,0,0,0,3,1,0,0,0,6
2,1,2,29,4,0,0,0,0,3,0,0,0,1,6
2,0,2,29,4,0,0,0,0,3,1,0,0,0,6
2,1,2,28,4,0,0,0,0,3,0,0,1,0,6
2,0,2,28,4,0,0,0,0,3,1,0,0,0,6
2,1,2,27,4,0,0,0,0,3,0,0,1,0,6
2,0,2,27,4,0,0,0,0,3,1,0,0,0,6
2,1,2,26,4,0,0,0,0,3,0,1,0,0,6
3,1,2,25,4,0,0,0,1,3,0,0,0,1,6
3,0,2,25,4,0,0,0,1,3,1,0,0,0,6
3,1,2,24,4,0,0,0,1,3,0,0,1,0,6
3,0,2,24,4,0,0,0,1,3,0,1,0,0,6
4,0,2,23,4,0,0,0,1,3,1,0,0,0,6
4,1,2,22,4,0,0,0,1,3,0,0,0,1,6
4,0,2,22,4,0,0,0,1,3,1,0,0,0,6
4,1,2,21,4,0,0,0,1,3,1,0,0,0,6
4,2,2,20,4,0,0,0,1,3,0,0,0,1,6
4,1,2,20,4,0,0,0,1,3,0,0,1,0,6
4,0,2,20,4,0,0,0,1,3,1,0,0,0,6
4,1,2,19,4,0,0,0,1,3,0,0,1,0,6
4,0,2,19,4,0,0,0,1,3,0,1,0,0,6
5,0,2,18,4,0,0,1,1,3,0,1,0,0,6
5,0,1,17,4,0,0,1,1,3,0,1,0,0,6
6,0,1,16,4,0,1,1,1,3,1,0,0,0,6
6,1,1,15,4,0,1,1,1,3,1,0,0,0,6
6,2,1,14,4,0,1,1,1,3,0,0,0,1,6
6,1,1,14,4,0,1,1,1,3,0,0,0,1,6
6,0,1,14,4,0,1,1,1,3,0,1,0,0,6
0,8,3,40,3,0,0,0,0,2,0,0,0,1,2
0,7,3,40,3,0,0,0,0,2,0,1,0,0,2
1,7,3,39,3,0,0,0,0,2,0,0,0,1,2
1,6,3,39,3,0,0,0,0,2,0,1,0,0,2
2,6,3,38,3,0,0,0,0,2,1,0,0,0,2
2,7,3,37,3,0,0,0,0,2,0,0,1,0,2
2,6,3,37,3,0,0,0,0,2,1,0,0,0,2
2,7,3,36,3,0,0,0,0,2,0,0,0,1,2
2,6,3,36,3,0,0,0,0,2,1,0,0,0,2
2,7,3,35,3,0,0,0,0,2,0,1,0,0,2
2,7,2,34,3,0,0,0,0,2,1,0,0,0,2
2,8,2,33,3,0,0,0,0,2,0,0,0,1,2
2,7,2,33,3,0,0,0,0,2,1,0,0,0,2
2,8,2,32,3,0,0,0,0,2,0,0,0,1,2
2,7,2,32,3,0,0,0,0,2,1,0,0,0,2
2,8,2,31,3,0,0,0,0,2,0,1,0,0,2
2,8,1,30,3,0,0,0,0,2,0,0,1,0,2
2,7,1,30,3,0,0,0,0,2,0,1,0,0,2
0,8,3,30,6,0,0,0,0,5,0,0,0,1,2
0,7,3,30,6,0,0,0,0,5,0,0,1,0,2
0,6,3,30,6,0,0,0,0,5,0,0,0,1,2
0,5,3,30,6,0,0,0,0,5,0,1,0,0,2
1,5,3,29,6,0,0,0,0,5,0,0,0,1,2
1,4,3,29,6,0,0,0,0,5,0,1,0,0,2
2,4,3,28,6,0,0,0,0,5,0,0,0,1,2
2,3,3,28,6,0,0,0,0,5,0,0,0,1,2
2,2,3,28,6,0,0,0,0,5,0,1,0,0,2
2,2,2,27,6,0,0,0,0,5,0,0,1,0,2
2,1,2,27,6,0,0,0,0,5,0,0,1,0,2
2,0,2,27,6,0,0,0,0,5,0,1,0,0,2
2,0,1,26,6,0,0,0,0,5,1,0,0,0,2
2,1,1,25,6,0,0,0,0,5,0,1,0,0,2
0,8,3,35,4,0,0,0,0,3,0,1,0,0,3
0,8,2,34,4,0,0,0,0,3,0,0,0,1,3
0,7,2,34,4,0,0,0,0,3,0,1,0,0,3
1,7,2,33,4,0,0,0,0,3,0,0,0,1,3
1,6,2,33,4,0,0,0,0,3,0,0,0,1,3
1,5,2,33,4,0,0,0,0,3,0,0,0,1,3
1,4,2,33,4,0,0,0,0,3,0,0,1,0,3
1,3,2,33,4,0,0,0,0,3,0,0,1,0,3
1,2,2,33,4,0,0,0,0,3,0,1,0,0,3
2,2,2,32,4,0,0,0,0,3,0,1,0,0,3
2,2,1,31,4,0,0,0,0,3,0,0,1,0,3
2,1,1,31,4,0,0,0,0,3,0,1,0,0,3
3,1,1,30,4,0,0,0,0,3,0,0,0,1,3
3,0,1,30,4,0,0,0,0,3,1,0,0,0,3
3,1,1,29,4,0,0,0,0,3,0,0,0,1,3
3,0,1,29,4,0,0,0,0,3,0,1,0,0,3
0,8,3,40,3,0,0,0,0,2,0,0,0,1,15
0,7,3,40,3,0,0,0,0,2,0,1,0,0,15
1,7,3,39,3,0,0,0,0,2,1,0,0,0,15
1,8,3,38,3,0,0,0,0,2,0,0,0,1,15
1,7,3,38,3,0,0,0,0,2,1,0,0,0,15
1,8,3,37,3,0,0,0,0,2,0,0,0,1,15
1,7,3,37,3,0,0,0,0,2,1,0,0,0,15
1,8,3,36,3,0,0,0,0,2,0,0,1,0,15
1,7,3,36,3,0,0,0,0,2,0,1,0,0,15
2,7,3,35,3,0,0,0,0,2,0,0,0,1,15
2,6,3,35,3,0,0,0,0,2,1,0,0,0,15
2,7,3,34,3,0,0,0,0,2,0,0,1,0,15
2,6,3,34,3,0,0,0,0,2,0,1,0,0,15
3,6,3,33,3,0,0,0,0,2,1,0,0,0,15
3,7,3,32,3,0,0,0,0,2,1,0,0,0,15
3,8,3,31,3,0,0,0,0,2,0,0,1,0,15
3,7,3,31,3,0,0,0,0,2,1,0,0,0,15
3,8,3,30,3,0,0,0,0,2,0,0,1,0,15
3,7,3,30,3,0,0,0,0,2,1,0,0,0,15
3,8,3,29,3,0,0,0,0,2,0,0,1,0,15
3,7,3,29,3,0,0,0,0,2,1,0,0,0,15
3,8,3,28,3,0,0,0,0,2,0,0,0,1,15
3,7,3,28,3,0,0,0,0,2,1,0,0,0,15
3,8,3,27,3,0,0,0,0,2,0,0,0,1,15
3,7,3,27,3,0,0,0,0,2,1,0,0,0,15
3,8,3,26,3,0,0,0,0,2,0,0,1,0,15
3,7,3,26,3,0,0,0,0,2,0,1,0,0,15
4,7,3,25,3,0,0,0,0,2,0,0,0,1,15
4,6,3,25,3,0,0,0,0,2,1,0,0,0,15
4,7,3,24,3,0,0,0,0,2,0,0,0,1,15
4,6,3,24,3,0,0,0,0,2,0,1,0,0,15
5,6,3,23,3,0,0,0,1,2,0,0,1,0,15
5,5,3,23,3,0,0,0,1,2,0,1,0,0,15
6,5,3,22,3,0,0,0,2,2,0,0,1,0,15
6,4,3,22,3,0,0,0,2,2,0,1,0,0,15
7,4,3,21,3,0,0,0,3,2,1,0,0,0,15
7,5,3,20,3,0,0,0,3,2,0,0,0,1,15
7,4,3,20,3,0,0,0,3,2,1,0,0,0,15
7,5,3,19,3,0,0,0,3,2,0,0,1,0,15
7,4,3,19,3,0,0,0,3,2,0,1,0,0,15
8,4,3,18,3,0,0,1,3,2,0,1,0,0,15
9,4,3,17,3,0,1,1,3,2,0,0,0,1,15
9,3,3,17,3,0,1,1,3,2,1,0,0,0,15
9,4,3,16,3,0,1,1,3,2,0,0,0,1,15
9,3,3,16,3,0,1,1,3,2,1,0,0,0,15
9,4,3,15,3,0,1,1,3,2,0,0,1,0,15
9,3,3,15,3,0,1,1,3,2,0,1,0,0,15
10,3,3,14,3,0,1,1,4,2,0,0,1,0,15
10,2,3,14,3,0,1,1,4,2,0,1,0,0,15
11,2,3,13,3,0,1,2,4,2,1,0,0,0,15
11,3,3,12,3,0,1,2,4,2,1,0,0,0,15
11,4,3,11,3,0,1,2,4,2,0,0,0,1,15
11,3,3,11,3,0,1,2,4,2,1,0,0,0,15
11,4,3,10,3,0,1,2,4,2,0,0,1,0,15
11,3,3,10,3,0,1,2,4,2,0,1,0,0,15
12,3,3,9,3,0,1,2,4,2,1,0,0,0,15
12,4,3,8,3,0,1,2,4,2,1,0,0,0,15
12,5,3,7,3,0,1,2,4,2,1,0,0,0,15
12,6,3,6,3,0,1,2,4,2,1,0,0,0,15
12,7,3,5,3,0,1,2,4,2,0,0,0,1,15
12,6,3,5,3,0,1,2,4,2,0,1,0,0,15
13,6,3,4,3,0,1,3,4,2,1,0,0,0,15
13,7,3,3,3,0,1,3,4,2,0,0,0,1,15
13,6,3,3,3,0,1,3,4,2,1,0,0,0,15
13,7,3,2,3,0,1,3,4,2,0,0,1,0,15
13,6,3,2,3,0,1,3,4,2,0,1,0,0,15
14,6,3,1,3,0,2,3,4,2,1,0,0,0,15
14,7,3,0,2,0,2,3,4,2,0,0,0,1,15
14,6,3,0,1,0,2,3,4,2,0,1,0,0,15
0,8,3,34,5,0,0,0,0,4,0,0,0,1,9
0,7,3,34,5,0,0,0,0,4,0,1,0,0,9
1,7,3,33,5,0,0,0,0,4,0,0,0,1,9
1,6,3,33,5,0,0,0,0,4,1,0,0,0,9
1,7,3,32,5,0,0,0,0,4,0,0,1,0,9
1,6,3,32,5,0,0,0,0,4,0,0,1,0,9
1,5,3,32,5,0,0,0,0,4,0,0,0,1,9
1,4,3,32,5,0,0,0,0,4,0,0,1,0,9
1,3,3,32,5,0,0,0,0,4,1,0,0,0,9
1,4,3,31,5,0,0,0,0,4,0,0,0,1,9
1,3,3,31,5,0,0,0,0,4,0,0,1,0,9
1,2,3,31,5,0,0,0,0,4,0,1,0,0,9
1,2,2,30,5,0,0,0,0,4,0,1,0,0,9
2,2,2,29,5,0,0,0,0,4,0,0,1,0,9
2,1,2,29,5,0,0,0,0,4,0,0,0,1,9
2,0,2,29,5,0,0,0,0,4,0,1,0,0,9
2,0,1,28,5,0,0,0,0,4,1,0,0,0,9
2,1,1,27,5,0,0,0,0,4,0,0,0,1,9
2,0,1,27,5,0,0,0,0,4,1,0,0,0,9
2,1,1,26,5,0,0,0,0,4,0,0,0,1,9
2,0,1,26,5,0,0,0,0,4,1,0,0,0,9
2,1,1,25,5,0,0,0,0,4,0,0,0,1,9
2,0,1,25,5,0,0,0,0,4,1,0,0,0,9
2,1,1,24,5,0,0,0,0,4,0,0,0,1,9
2,0,1,24,5,0,0,0,0,4,1,0,0,0,9
2,1,1,23,5,0,0,0,0,4,0,0,1,0,9
2,0,1,23,5,0,0,0,0,4,1,0,0,0,9
2,1,1,22,5,0,0,0,0,4,1,0,0,0,9
2,2,1,21,5,0,0,0,0,4,0,0,1,0,9
2,1,1,21,5,0,0,0,0,4,0,1,0,0,9
3,1,1,20,5,0,0,0,1,4,0,0,0,1,9
3,0,1,20,5,0,0,0,1,4,1,0,0,0,9
3,1,1,19,5,0,0,0,1,4,0,0,0,1,9
3,0,1,19,5,0,0,0,1,4,1,0,0,0,9
3,1,1,18,5,0,0,0,1,4,0,0,1,0,9
3,0,1,18,5,0,0,0,1,4,1,0,0,0,9
3,1,1,17,5,0,0,0,1,4,0,0,1,0,9
3,0,1,17,5,0,0,0,1,4,0,1,0,0,9
4,0,1,16,5,0,0,1,1,4,1,0,0,0,9
4,1,1,15,5,0,0,1,1,4,0,0,0,1,9
4,0,1,15,5,0,0,1,1,4,1,0,0,0,9
4,1,1,14,5,0,0,1,1,4,0,0,0,1,9
4,0,1,14,5,0,0,1,1,4,1,0,0,0,9
4,1,1,13,5,0,0,1,1,4,1,0,0,0,9
4,2,1,12,5,0,0,1,1,4,0,0,0,1,9
4,1,1,12,5,0,0,1,1,4,0,0,1,0,9
4,0,1,12,5,0,0,1,1,4,1,0,0,0,9
4,1,1,11,5,0,0,1,1,4,0,0,1,0,9
4,0,1,11,5,0,0,1,1,4,1,0,0,0,9
4,1,1,10,5,0,0,1,1,4,0,0,1,0,9
4,0,1,10,5,0,0,1,1,4,1,0,0,0,9
4,1,1,9,5,0,0,1,1,4,1,0,0,0,9
4,2,1,8,5,0,0,1,1,4,0,0,1,0,9
4,1,1,8,5,0,0,1,1,4,0,1,0,0,9
5,1,1,7,5,0,0,1,1,4,1,0,0,0,9
5,2,1,6,5,0,0,1,1,4,1,0,0,0,9
5,3,1,5,5,0,0,1,1,4,0,0,0,1,9
5,2,1,5,5,0,0,1,1,4,0,1,0,0,9
6,2,1,4,5,0,0,1,2,4,0,1,0,0,9
7,2,1,3,5,0,0,2,2,4,0,0,1,0,9
7,1,1,3,5,0,0,2,2,4,0,0,0,1,9
7,0,1,3,5,0,0,2,2,4,1,0,0,0,9
7,1,1,2,5,0,0,2,2,4,0,0,0,1,9
7,0,1,2,5,0,0,2,2,4,1,0,0,0,9
7,1,1,1,5,0,0,2,2,4,0,0,1,0,9
7,0,1,1,5,0,0,2,2,4,0,1,0,0,9
8,0,1,0,4,0,0,2,2,4,1,0,0,0,9
8,1,1,0,3,0,0,2,2,4,1,0,0,0,9
8,2,1,0,2,0,0,2,2,4,0,1,0,0,9
9,2,1,0,1,0,0,2,2,4,0,0,0,1,9
0,8,3,35,4,0,0,0,0,3,0,0,1,0,14
0,7,3,35,4,0,0,0,0,3,0,0,0,1,14
0,6,3,35,4,0,0,0,0,3,0,1,0,0,14
1,6,3,34,4,0,0,0,0,3,0,0,0,1,14
1,5,3,34,4,0,0,0,0,3,0,1,0,0,14
2,5,3,33,4,0,0,0,0,3,0,0,0,1,14
2,4,3,33,4,0,0,0,0,3,0,0,1,0,14
2,3,3,33,4,0,0,0,0,3,0,1,0,0,14
3,3,3,32,4,0,0,0,0,3,1,0,0,0,14
3,4,3,31,4,0,0,0,0,3,0,0,0,1,14
3,3,3,31,4,0,0,0,0,3,0,0,0,1,14
3,2,3,31,4,0,0,0,0,3,1,0,0,0,14
3,3,3,30,4,0,0,0,0,3,0,0,0,1,14
3,2,3,30,4,0,0,0,0,3,0,0,1,0,14
3,1,3,30,4,0,0,0,0,3,0,1,0,0,14
4,1,3,29,4,0,0,0,1,3,0,0,0,1,14
4,0,3,29,4,0,0,0,1,3,1,0,0,0,14
4,1,3,28,4,0,0,0,1,3,0,0,0,1,14
4,0,3,28,4,0,0,0,1,3,1,0,0,0,14
4,1,3,27,4,0,0,0,1,3,0,0,0,1,14
4,0,3,27,4,0,0,0,1,3,1,0,0,0,14
4,1,3,26,4,0,0,0,1,3,0,0,1,0,14
4,0,3,26,4,0,0,0,1,3,0,1,0,0,14
5,0,3,25,4,0,0,0,1,3,1,0,0,0,14
5,1,3,24,4,0,0,0,1,3,0,0,1,0,14
5,0,3,24,4,0,0,0,1,3,1,0,0,0,14
5,1,3,23,4,0,0,0,1,3,0,0,0,1,14
5,0,3,23,4,0,0,0,1,3,1,0,0,0,14
5,1,3,22,4,0,0,0,1,3,0,0,1,0,14
5,0,3,22,4,0,0,0,1,3,0,1,0,0,14
6,0,3,21,4,0,0,0,1,3,1,0,0,0,14
6,1,3,20,4,0,0,0,1,3,0,0,0,1,14
6,0,3,20,4,0,0,0,1,3,1,0,0,0,14
6,1,3,19,4,0,0,0,1,3,0,0,0,1,14
6,0,3,19,4,0,0,0,1,3,0,1,0,0,14
7,0,3,18,4,0,0,0,2,3,1,0,0,0,14
7,1,3,17,4,0,0,0,2,3,0,0,0,1,14
7,0,3,17,4,0,0,0,2,3,0,1,0,0,14
8,0,3,16,4,0,0,1,2,3,1,0,0,0,14
8,1,3,15,4,0,0,1,2,3,0,0,1,0,14
8,0,3,15,4,0,0,1,2,3,1,0,0,0,14
8,1,3,14,4,0,0,1,2,3,0,0,0,1,14
8,0,3,14,4,0,0,1,2,3,0,1,0,0,14
9,0,3,13,4,0,0,1,3,3,1,0,0,0,14
9,1,3,12,4,0,0,1,3,3,0,0,0,1,14
9,0,3,12,4,0,0,1,3,3,1,0,0,0,14
9,1,3,11,4,0,0,1,3,3,0,0,1,0,14
9,0,3,11,4,0,0,1,3,3,1,0,0,0,14
9,1,3,10,4,0,0,1,3,3,0,1,0,0,14
10,1,3,9,4,0,0,2,3,3,0,0,0,1,14
10,0,3,9,4,0,0,2,3,3,1,0,0,0,14
10,1,3,8,4,0,0,2,3,3,0,0,0,1,14
10,0,3,8,4,0,0,2,3,3,0,1,0,0,14
11,0,3,7,4,0,0,2,4,3,1,0,0,0,14
11,1,3,6,4,0,0,2,4,3,0,0,1,0,14
11,0,3,6,4,0,0,2,4,3,1,0,0,0,14
11,1,3,5,4,0,0,2,4,3,0,0,0,1,14
11,0,3,5,4,0,0,2,4,3,1,0,0,0,14
11,1,3,4,4,0,0,2,4,3,0,1,0,0,14
12,1,3,3,4,0,0,3,4,3,0,0,0,1,14
12,0,3,3,4,0,0,3,4,3,0,1,0,0,14
13,0,3,2,4,0,0,3,5,3,1,0,0,0,14
13,1,3,1,4,0,0,3,5,3,1,0,0,0,14
13,2,3,0,3,0,0,3,5,3,0,0,0,1,14
13,1,3,0,2,0,0,3,5,3,0,0,0,1,14
13,0,3,0,1,0,0,3,5,3,0,1,0,0,14
0,8,3,34,5,0,0,0,0,4,0,0,0,1,18
0,7,3,34,5,0,0,0,0,4,0,1,0,0,18
1,7,3,33,5,0,0,0,0,4,0,0,0,1,18
1,6,3,33,5,0,0,0,0,4,0,0,0,1,18
1,5,3,33,5,0,0,0,0,4,0,0,0,1,18
1,4,3,33,5,0,0,0,0,4,0,0,1,0,18
1,3,3,33,5,0,0,0,0,4,0,0,1,0,18
1,2,3,33,5,0,0,0,0,4,0,1,0,0,18
2,2,3,32,5,0,0,0,0,4,0,1,0,0,18
3,2,3,31,5,0,0,0,1,4,0,0,0,1,18
